avatar,avg_ec_live_uv,avg_ec_video_view_count,category_ids,creator_open_id,follower_count,gmv_range,nickname,selection_region,top_follower_demographics,username,gmv,video_gmv,live_gmv
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/f77ef6c505774c29d2ef93d296ebe444~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=8739cd23&x-expires=1784721600&x-signature=SY0XLVCNGQ8gFd38JoSuS93l4zI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},1213,502,"['605196', '601739', '604968']",9PFL-gAAAACOV4AEeERJl-yievH_HBss11JnMdiPqw4W_ReyEkkVjQ,41934,{'formatted_range': '₱10K+'},TRC PH,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 4873}}",allabouttrc,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/49c6e34fa322fd68840068081fa5889b~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=4c08bdd9&x-expires=1784721600&x-signature=E1hc1vc8amnJDszds%2Fqcx8mJllA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,252,"['601352', '605196', '824328']",DHjc-QAAAACOV4AEeERJl-yievH_HBssZOXkrw4-lCRh0UZB--ZC6A,1557,{'formatted_range': '₱10K+'},joshfinds_25,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 1877}}",joshfinds_25,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/9a44d87c9be936a7967531549c4db333~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=3c25b6b5&x-expires=1784721600&x-signature=nJyobLGh7qyhrHlNoNu7MPYYzAQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},636,1734,"['601739', '600942', '604968']",Z66tDwAAAACOV4AEeERJl-yievH_HBssIOIUlXMasMX6aejz3z_PUQ,12834,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",jantwntyone,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4723}}",jantwntyonee,"{'amount': '12995.949137', 'currency': 'USD'}","{'amount': '996.067141', 'currency': 'USD'}","{'amount': '11542.652748', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/d72d73ebe9fc9184224750be29fbf38e~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=7b9f9d54&x-expires=1784721600&x-signature=qvGi4juF1bPEzHv7CQU8EC8U6wg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,155,"['600024', '601450']",Hc0oNgAAAACOV4AEeERJl-yievH_HBssAWBjkbv9LjOBRIZYY3YZ1A,13843,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Lee,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 2143}}",leealfredsiangco,"{'amount': '26232.16182', 'currency': 'USD'}","{'amount': '26228.197224', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/e82a4402c26ecfd0b721955998437c8c~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=e8d5092b&x-expires=1784721600&x-signature=8x64UFivvq2Q7OWJB3dYbfeoZXs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},2065,940,"['604206', '603014', '600154']",llsk2wAAAACOV4AEeERJl-yievH_HBss7suWCyiGFDFUk8g7fcOJGQ,21345,{'formatted_range': '₱10K+'},deyl<,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 3418}}",deyl_the_guitarist,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/dc4cbb45e327e22dea309160d0bb3a70~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=8250763a&x-expires=1784721600&x-signature=bAgsBnxL2QpYOng3of2T3FPzoME%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},6777,423,"['601739', '604453', '602284']",LUe2VAAAAACOV4AEeERJl-yievH_HBssoZ4YQvLiWb-0Mckm-uCRxQ,17350,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",It’s Cy,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4431}}",itsmecyyy,"{'amount': '28092.631864', 'currency': 'USD'}","{'amount': '2951.306302', 'currency': 'USD'}","{'amount': '24800.09581', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/27b94e99c0f6e4a39732cbee04245cc8~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=21d10e5a&x-expires=1784721600&x-signature=xEA6Z1MxyFriB9EB6YAfMN8h52M%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},3461,714,"['601352', '603014', '600001']",8lTajgAAAACOV4AEeERJl-yievH_HBss9GJhD2gYbfjw_0geOQWb7g,6034,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Jfinds,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 3017}}",joanfinds21,"{'amount': '14434.347862', 'currency': 'USD'}","{'amount': '6382.716018', 'currency': 'USD'}","{'amount': '7684.215909', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/1205fa0a25929eb78be0326d004f823f~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=cd62b2db&x-expires=1784721600&x-signature=0SpfW%2FHYykwvE0tVSqwkc9x%2FGd0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},539,977,"['600154', '604968', '604579']",DVguVwAAAACOV4AEeERJl-yievH_HBssMWB--GRM7QAeYM9X-ft1Aw,157285,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",UNISUN FABRIC CARPET CENTER,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6128}}",carpet_center027,"{'amount': '12412.947387', 'currency': 'USD'}","{'amount': '90.914339', 'currency': 'USD'}","{'amount': '12249.432567', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/d700c5f76293f0f6fc2fdd9fb898534a~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=de50f820&x-expires=1784721600&x-signature=yjc3rHDDxN2ka2pVGNo7LVxaWnI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},1368,0,"['604453', '604968', '700437']",O-xhkAAAAACOV4AEeERJl-yievH_HBssoY2zxMrirxLAKnqaM_EqpQ,11118,"{'currency': 'USD', 'formatted_range': '₱10K+', 'maximum_amount': '10000', 'minimum_amount': '1000'}",beds_for_u,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4662}}",beds_for_u,"{'amount': '8566.724274', 'currency': 'USD'}","{'amount': '382.581564', 'currency': 'USD'}","{'amount': '8140.547101', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/b626b4a74c18dc0547adc00817ef06f3~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=e66d574b&x-expires=1784721600&x-signature=xTPScEPViYvzIZQ4mzshhcov%2BcY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},3253,314,"['824584', '605248', '601152']",dXlpSAAAAACOV4AEeERJl-yievH_HBsstIndYXUphZipuvmcyL3E7g,54993,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Ate Mala (official account),PH,"{'age_ranges': ['AGE_RANGE_35_44', 'AGE_RANGE_25_34', 'AGE_RANGE_45_54'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5705}}",atemala29,"{'amount': '14508.846074', 'currency': 'USD'}","{'amount': '1660.219035', 'currency': 'USD'}","{'amount': '12659.575731', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/73aaa7cb63a38d6bd502807e4004d077~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6fb6ea90&x-expires=1784721600&x-signature=qkXRXVJKapmFK4THLjzPw0uUCS4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},1235,38,"['604453', '604968', '600154']",oSKNnAAAAACOV4AEeERJl-yievH_HBssudet9rmKoumApCophmz5ig,5551,"{'currency': 'USD', 'formatted_range': '₱10K+', 'maximum_amount': '10000', 'minimum_amount': '1000'}",Davao Oasis,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4562}}",davaooasis,"{'amount': '9943.945693', 'currency': 'USD'}","{'amount': '81.921465', 'currency': 'USD'}","{'amount': '9862.024228', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/a7e68cac1359a514a51b86db535a5b45~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=270c9402&x-expires=1784721600&x-signature=ANtBHjjU8H9jCX3H%2FZRhpgVOi%2Bg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,118,"['601152', '601739']",qfjzWwAAAACOV4AEeERJl-yievH_HBssQrWV4QrWCsfvo5o1C_CyFQ,2077,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",xynfinds 𓍢ִ໋🌷͙֒ 𐙚,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 2756}}",xynnie_finds,"{'amount': '13930.183193', 'currency': 'USD'}","{'amount': '13926.725378', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/edcfbc7a320c9c7ee16b472c62ed36fd~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=66c9c6ba&x-expires=1784721600&x-signature=cD2crSmMhsUnrjLwVC%2Bvyu4OPQg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},4117,1152,"['601739', '604453', '600001']",cj8ZcAAAAACOV4AEeERJl-yievH_HBss5bsmuH0wno6KTKZ1lzGsDg,4580,{'formatted_range': '₱10K+'},"𝑳𝒐𝒗𝒆, 𝒓𝒆𝒛",PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 2940}}",rezsfinds_,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/40e191cffa66d2dc99af9ee58df9101b~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=1b1f9654&x-expires=1784721600&x-signature=wgcn0QugHGzSIIkc98P7i%2F3KzvM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},2161,474,"['605196', '604579', '602284']",S7QxcAAAAACOV4AEeERJl-yievH_HBssPs-1sJSuGYtc4lOyR0Y7Ng,3740,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Ghost🧿🪬,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 4794}}",cjcuevas018,"{'amount': '21943.084033', 'currency': 'USD'}","{'amount': '16433.421926', 'currency': 'USD'}","{'amount': '5113.507781', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/f2ab73381963e86e5d0b9114203fa83b~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=e8fd8cc5&x-expires=1784721600&x-signature=dz6nCYz5o3k5ULHNU%2F044EqjsvQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},1835,585,"['601352', '603014', '824584']",Jo290QAAAACOV4AEeERJl-yievH_HBssQx8UXPdmdwYz7RnDEQpJcA,21065,{'formatted_range': '₱10K+'},D'outfitters,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 3702}}",dreamoutfitterss,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/338dcb3bb7018249206eb0a678bec6c3~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=bf92822b&x-expires=1784721600&x-signature=fNftgC%2FDvCPv2nPsgU2wZ%2BAIvxg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,737,"['605196', '604579', '604968']",SMObDwAAAACOV4AEeERJl-yievH_HBssSwOSSCqWCBp4YuwaO38d9Q,11580,{'formatted_range': '₱10K+'},JLM motorparts,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 4634}}",jlmmotorparts,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/b51b7f68d8f299dd3e874cae2400c0c9~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=07b4f823&x-expires=1784721600&x-signature=jz7Sz2QtJCVoEbP7jLMfG3ud5QY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},978,1549,"['601739', '824584', '601450']",ToNJaAAAAACOV4AEeERJl-yievH_HBssGy_XH-_kdMkQFvy_hSL-xA,95937,{'formatted_range': '₱10K+'},"ür digi babe, sammie ݁˖⟡⋆",PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5239}}",samanthaloves.uou,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/3095eb31d8d0fe3b6d954e9a5f4e59a9~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=0a944e4f&x-expires=1784721600&x-signature=9lXwhBO%2BFbHw8JCuMXgoDh7fLhE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},2135,543,"['605196', '604968', '601739']",v50hWAAAAACOV4AEeERJl-yievH_HBss7M8-bQyk7a9zjeJS7YtT1Q,10065,{'formatted_range': '₱10K+'},RHB Moto,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 5634}}",cloudmergel,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/96f2791eaf080ab55170528ca132d595~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=3427eabc&x-expires=1784721600&x-signature=nNSoSMxBJXAKXGNEt%2BK5bu1ca24%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['601739', '601352', '605248']",x3SyuQAAAACOV4AEeERJl-yievH_HBssUupDU2H8n3jCDoeuew13HA,4091,{'formatted_range': '₱10K+'},Maam_ A 👩🏻‍🏫💜,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 3555}}",miss_1798,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/9073be16749bdb189dd1ee54bfc7ef49~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=3b76bf9f&x-expires=1784721600&x-signature=4bSBv%2B7Lv6iukdLfcxrC2KgcIsM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},2069,270,"['603014', '601352', '605248']",llzpUAAAAACOV4AEeERJl-yievH_HBssN0sfkUAoAoXXUAIa4MTd-w,2246,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Mhott?,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 2345}}",mhotttyyyyyy,"{'amount': '10195.574912', 'currency': 'USD'}","{'amount': '9301.890776', 'currency': 'USD'}","{'amount': '817.932091', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/a55c4b9fb384ed8d0460e902dcf5c42f~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=cb71c023&x-expires=1784721600&x-signature=zajsvKAM3AKHoxwEpGsG1kd7yqo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,886,"['605196', '605248', '700437']",nsSJ6QAAAACOV4AEeERJl-yievH_HBssjKuXi8co84s4Zo6Gb1R-zQ,46526,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",eunokleizkville,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 3908}}",eunokleizkville,"{'amount': '23834.597349', 'currency': 'USD'}","{'amount': '23834.597349', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/39431491cbcb0c88d08ccde837b7f3c9~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=c8b11f59&x-expires=1784721600&x-signature=9thFNLY0vxLuuIkfgToDyoA3Glo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,91,"['601739', '603014', '824328']",SdC9BQAAAACOV4AEeERJl-yievH_HBsso-yiPNkW5gdMpZz-MXzzmg,1936,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",weee20,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 2665}}",weee199920,"{'amount': '18432.869337', 'currency': 'USD'}","{'amount': '18432.869337', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/4b7d78dde7508f71d703b3b479ec12d4~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6ae5bb35&x-expires=1784721600&x-signature=b5V%2BWYrYbefr3V5XykdbJxJDSrc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,125,"['824328', '601450']",rBtlSAAAAACOV4AEeERJl-yievH_HBssOayCFBpwCTmgFTZsPmZcFQ,12617,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",KRNWN'ZeveeeMac,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 3014}}",zeveee07,"{'amount': '21812.219768', 'currency': 'USD'}","{'amount': '21783.825535', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/d9c15a814d183eab568434ed8ba65f8e~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=0869b59f&x-expires=1784721600&x-signature=DRks%2B760cUkFNDI5uO4LlGhj2GM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,367,"['600942', '604453', '824584']",IKuL7wAAAACOV4AEeERJl-yievH_HBsso1Q9JTYg0ckf9ORKfpWXXg,3339,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Rica Dee,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4835}}",ricadee7,"{'amount': '11757.802376', 'currency': 'USD'}","{'amount': '11757.802376', 'currency': 'USD'}",
{'url': 'https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/fe09dcf2daf8b3a7dcdec2865dde592d~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=8b45b3e5&x-expires=1784721600&x-signature=oJxYlBJyvrzQdJKFgjuUgurn6ys%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,6,"['603014', '801928', '601739']",S3afCAAAAACOV4AEeERJl-yievH_HBssSNPVVAc4PJQxWpO9HNqp7w,10801,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",LynLyn,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6007}}",randomlynfinds,"{'amount': '11494.077603', 'currency': 'USD'}","{'amount': '11115.436807', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/9d9f3aa84e9744b0b3f14e610abb240f~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=cccc0ed8&x-expires=1784721600&x-signature=b1FEEqGL%2Fvi23rxvflKrin7qI48%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},2698,520,"['604968', '604579', '601739']",6Fy-BQAAAACOV4AEeERJl-yievH_HBss7e0xEJ7oad6jLnXWQzVOCQ,8831,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Mikay And Uno✨,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4749}}",mikaymikay0426,"{'amount': '19007.119818', 'currency': 'USD'}","{'amount': '13310.839858', 'currency': 'USD'}","{'amount': '5696.27996', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/fdbb03752b64075311dcd7b5228fe130~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=ca0268ee&x-expires=1784721600&x-signature=TrtE3RfUJEZdhV5SO%2BSGk3DvNjw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,924,"['601739', '600154', '700437']",HJKfbgAAAACOV4AEeERJl-yievH_HBssryvYePgHIE0VyoaxhXJpqg,1373,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",krunchikorn,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 2162}}",cxzkilla,"{'amount': '59175.490793', 'currency': 'USD'}","{'amount': '59175.490793', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/e80ff2eb043f8f4c5226ccb0ffc52930~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=ad03ee3b&x-expires=1784721600&x-signature=XdJgqaAe2h9pygqzyFMw6TqIgPs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},664,426,"['601739', '605196', '604968']",bjDbLQAAAACOV4AEeERJl-yievH_HBssv-bSqjjIYZHAiznfppIb7g,10174,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Ian,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'MALE', 'percentage': 3668}}",ianlitanon,"{'amount': '11257.745644', 'currency': 'USD'}","{'amount': '7110.38939', 'currency': 'USD'}","{'amount': '3751.301009', 'currency': 'USD'}"
{'url': 'https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/bf822f87ec1175538bd46fc266e8fa13~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6efccd05&x-expires=1784721600&x-signature=T5otdz6OJMgChBMDxnh1GouIN1w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},2227,139,"['604453', '600154', '600024']",KmpM5AAAAACOV4AEeERJl-yievH_HBsspfHIqiQpltfng2Q6NC4Ryg,24450,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Davao Twinfluence,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4693}}",davaotwinfluence,"{'amount': '17283.184403', 'currency': 'USD'}","{'amount': '844.285154', 'currency': 'USD'}","{'amount': '16001.586849', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/cacb3219e9ebf8f1320823cdb524cc7a~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=7437823b&x-expires=1784721600&x-signature=fTE10%2BVcHUz159sgqH0Frpntzg4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,379,"['600942', '600001', '700437']",b0E4OQAAAACOV4AEeERJl-yievH_HBss3m9UqEJK3J6ppnZifUmUyw,2689,{'formatted_range': '₱10K+'},𐙚anj𐙚 ̊,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5284}}",nitneslegna,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/7d647d0518c0492fa297b78a6d6ed0c9~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=1fc68b5b&x-expires=1784721600&x-signature=1xzSkbjoeXxnNY8vAOSl5pZGDPM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,17,"['601739', '605196']",_NZe0AAAAACOV4AEeERJl-yievH_HBssbe_Xr7lxnRNXjbo4SUnp6Q,70806,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Zeroshop,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 4569}}",xymonshop7,"{'amount': '25677.597559', 'currency': 'USD'}","{'amount': '25677.597559', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/67be9573d3a0fc36535387b573d916aa~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=cde2f1b0&x-expires=1784721600&x-signature=zYSqyiizX7eHD7adLnNOtqkMMiM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},754,143,"['600942', '600001', '600024']",fBbS_wAAAACOV4AEeERJl-yievH_HBsscEcjCwAFt2SCoSj2V5CV0A,65019,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",House Of Kalan,PH,"{'age_ranges': ['AGE_RANGE_35_44', 'AGE_RANGE_25_34', 'AGE_RANGE_45_54'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5618}}",houseofkalan,"{'amount': '13957.127612', 'currency': 'USD'}","{'amount': '9196.466472', 'currency': 'USD'}","{'amount': '4475.040869', 'currency': 'USD'}"
