avatar,avg_ec_live_uv,avg_ec_video_view_count,category_ids,creator_open_id,follower_count,gmv_range,nickname,selection_region,top_follower_demographics,username,gmv,video_gmv,live_gmv
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c0c2ace9600a276df0eb5f2a9389a0e9~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=42681575&x-expires=1784152800&x-signature=MhcsZgi0e8KbieQEthJY3fmcwYc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['824584', '600001', '601152']",zuXX6QAAAACOV4AEeERJl-yievH_HBssx3NMQAWPQQksj3KvB-MnwQ,213.0,{'formatted_range': '₱0-₱100'},cediee,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 3755}}",cedberoy,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/74e65f89a1b7785591e5efe6db480bcc~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=aba6cd7b&x-expires=1784152800&x-signature=jXavDRm2w2jwJzbgzeS3Dly39NY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['602284', '700645', '605248']",-Ojm_gAAAACOV4AEeERJl-yievH_HBss8wW--u8acx80AAhVc1T-iw,102.0,{'formatted_range': '₱0-₱100'},rica@09,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5980}}",acir.09,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/0c002c1337702c7727c55c29b4756aa3~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=359b5f51&x-expires=1784152800&x-signature=XJQgjPiuiRIAfu6bOAx7fEwNn0c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},288.0,592.0,"['601450', '605248', '601739']",qKIlIgAAAACOV4AEeERJl-yievH_HBss-JtxPnxJtq6b5j87wAaVPA,491224.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",kingjstn,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3735}}",kingjstn0,"{'amount': '24412.03538', 'currency': 'USD'}","{'amount': '24271.235366', 'currency': 'USD'}","{'amount': '2.195273', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/f9ccb1928f9580f60ca499072ab5dbfe~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=b54fe18a&x-expires=1784152800&x-signature=mjgJ1l3NosOknUzQvfjSYcsUwo8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['824328', '601152', '824584']",-QzypwAAAACOV4AEeERJl-yievH_HBssq5IL0e1WqetuhVDyqOE9Fg,2750.0,{'formatted_range': '₱0-₱100'},cediee,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 4212}}",leecarandang5,,,
{'url': 'https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c679a9a6a6d73c76a927598627bcdfde~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=e9184219&x-expires=1784152800&x-signature=ble9dh1V4LVRRk6lAtABFEj%2BhWE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,1381.0,"['824328', '601152', '603014']",2u2C0gAAAACOV4AEeERJl-yievH_HBss4XKWWTBepmWo_ttK8H-MXg,2896.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Koyriks,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 5508}}",ricjameschua_,"{'amount': '27280.791616', 'currency': 'USD'}","{'amount': '27255.021118', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/a97d809871119f49fa51ebb721c63e71~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=ac6036b5&x-expires=1784152800&x-signature=d6rL1zq%2Bv7ZXrbs7B7mIOM6Epss%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,10086.0,"['700437', '601739', '603014']",70H1rQAAAACOV4AEeERJl-yievH_HBssMPQg26BbSrLCV4Swzf7hSw,1518110.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",BOSS RINO OFFICIAL,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 3966}}",bossrinongtakot,"{'amount': '33986.182881', 'currency': 'USD'}","{'amount': '33876.28675', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/518903e314195a77419aed9f007ce61b~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=04f564c3&x-expires=1784152800&x-signature=Gr0VjMxnPXWFX5SFXXKEyWAedxY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,1696.0,"['824328', '601450', '601352']",8cZpBAAAAACOV4AEeERJl-yievH_HBssp47nlW1NssuLekwyGncMmA,8607.0,{'formatted_range': '₱10K+'},_adriangie,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3464}}",_adriangie,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/dfbe7a777287a097eba9a0472e9ff0d7~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=8da8c501&x-expires=1784152800&x-signature=TR8S7oud5F96zQOMNdgdrTP9maA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['601739', '604968', '700437']",L19TcQAAAACOV4AEeERJl-yievH_HBssmZQlHi4qv2tNW21BEAWCYg,49.0,{'formatted_range': '₱0-₱100'},Ceddiee,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5306}}",ceddiieee,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/0433f131d6507e785dc518906efccfd3~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=1e47e0aa&x-expires=1784152800&x-signature=0u1COWCYj8MLJGiY1YM9gzCbcxs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['601152', '824328', '801928']",vBIfpQAAAACOV4AEeERJl-yievH_HBssgg85IEr5bxMSyJASZmQPYA,842.0,{'formatted_range': '₱1K-₱10K'},kirstyyy.09,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3254}}",kirstyyy.09,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/4fcdbcca1046a198fa7cfda72835b32c~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=cadff42d&x-expires=1784152800&x-signature=q19wgojqbzmcdAWatoIA0eH90Do%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,1258.0,"['601352', '600942', '824328']",Bp9HuAAAAACOV4AEeERJl-yievH_HBssmqrnz_fMZCksZBw6XyGniQ,102525.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",WATCHurCHINITO 👑,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 4316}}",ceediee.09,"{'amount': '62005.653842', 'currency': 'USD'}","{'amount': '61914.885856', 'currency': 'USD'}","{'amount': '1.564249', 'currency': 'USD'}"
{'url': 'https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c38bb40e38d2f2bbc18b2fb6948cd377~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=edb1a745&x-expires=1784152800&x-signature=XXlOCeFlmGGK6FN71MVU0UwZiAk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['700437', '604968', '601352']",0r0qtAAAAACOV4AEeERJl-yievH_HBssEtDTzGmL-gBzi3sr5otmbw,664.0,{'formatted_range': '₱0-₱100'},xevxev 🇲🇫✝️,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 1785}}",princetaii,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/68f21199ff1ea687b24e3827fd16dd8d~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=3e3d67ae&x-expires=1784152800&x-signature=R1DQZHaYhJZpiHdH3rhfnVBRaok%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,644.0,"['600942', '604453', '603014']",uQd5UwAAAACOV4AEeERJl-yievH_HBss8gquD90yEZ2op1UcPNhGSw,52656.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Direct bodega appliances,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3369}}",directbodegaappliances,"{'amount': '59757.251584', 'currency': 'USD'}","{'amount': '59621.240099', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/07410e321618e58ebfb7fa9f7df878b9~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=b157bffe&x-expires=1784152800&x-signature=oO59YM%2BUBlgyo4ihldjFMi9vp3Y%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,1499.0,"['601152', '824328', '603014']",UEYCDwAAAACOV4AEeERJl-yievH_HBssVdVY5DWop8MlIhMpmwoJKA,17891.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",faithᵕ̈,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5247}}",faithlagsss,"{'amount': '25030.941934', 'currency': 'USD'}","{'amount': '24743.517371', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/5f31123c5d435a322db6358c63873cc8~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6081bddc&x-expires=1784152800&x-signature=GGKRQRTgLGLOmwn1PBShalEHrSg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,1593.0,"['601152', '601739', '601450']",TS_s7wAAAACOV4AEeERJl-yievH_HBssfx__pqwjn63gPxDeMqMmOA,14459.0,{'formatted_range': '₱10K+'},maica  ༘⋆✿,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4837}}",maica.basket,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/3d83b685e818fa0d56ce8f26e0ee0a49~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=7734cb4b&x-expires=1784152800&x-signature=m6nO9GTE%2FJR6sewxq34vT0Fgz%2Fg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['602284', '824584', '601352']",Gtk5wQAAAACOV4AEeERJl-yievH_HBssddq_quS2x4kuY4F9jUiKEw,387.0,{'formatted_range': '₱0-₱100'},AYHENNN,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6925}}",ig.arlenedlssnts,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/e955194e8eaedf2af075136027f67084~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=29c736b5&x-expires=1784152800&x-signature=riUK6bH5cjURQUDYPbrvhPoCmF8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['604206', '601352', '603014']",6xgqQwAAAACOV4AEeERJl-yievH_HBss3-u_CCn3wBpRwhQALjIXkg,751.0,{'formatted_range': '₱0-₱100'},AIYHENNA,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 5978}}",yhen_letran,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/1ced38691d5bf3e8e9ea3548209c7982~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=d3425460&x-expires=1784152800&x-signature=q5QsmtzqMyymjPyzmjNZRqE2dM8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['824584', '601739', '601352']",ImylTAAAAACOV4AEeERJl-yievH_HBss7XoSWXcmeEmh99_2csJrWw,9.0,{'formatted_range': '₱0-₱100'},aiyennn,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 5555}}",ayienn2221,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c827ce518c52897501183f6f615cc80a~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=59e840f8&x-expires=1784152800&x-signature=upwFYSy1F%2B9ohA6mDiOw5BaUIbY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,802.0,"['601450', '700645', '600001']",-vrRbAAAAACOV4AEeERJl-yievH_HBsszd9g2WBVOdw3xTD7asbasg,119231.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Glow with AiYhen✨,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5038}}",aiyhennn,"{'amount': '27926.627298', 'currency': 'USD'}","{'amount': '27812.483389', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-euttp/7323111414015950880~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=015db6cc&x-expires=1784152800&x-signature=Dxn1Gt85yzROLw9gH7axLV9gCSA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,7403.0,"['601152', '603014', '824328']",QiQm2wAAAACOV4AEeERJl-yievH_HBssz99ePyCS7LEQSC7JEu-FEw,68831.0,{'formatted_range': '₱10K+'},_its.aryne on ig 🧸,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 7094}}",__aryne,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/2d2f92774815a7cd02e04d5360a6f16e~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=15f9210a&x-expires=1784152800&x-signature=RQ4dv8FanqxUaX7PoZfVsTSSpDI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,717.0,"['601152', '824328', '601352']",NaFu8gAAAACOV4AEeERJl-yievH_HBssqbOjY2nee0E_uz3fNREbWA,2973.0,{'formatted_range': '₱10K+'},ediiee120704,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 5368}}",ediiee120704,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/9c9ddfc9001209d127db15c4067ccf88~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=b7f7266e&x-expires=1784152800&x-signature=KEHpoQvVyA2VZj4wKD2tejT5DZg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['802184', '601352', '600942']",0WMZZQAAAACOV4AEeERJl-yievH_HBssIK0lBpRfOgt_v6ePV07gNg,1248.0,{'formatted_range': '₱0-₱100'},JinXfinds 🌸,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 5493}}",jinxfindss,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/0123b72fa5e70455f731f8634a4ab1bd~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=ec5f46b2&x-expires=1784152800&x-signature=5wUFXGQQ%2BS1TRglDYSPor1wLaPA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['824328', '600001', '700645']",Be2iawAAAACOV4AEeERJl-yievH_HBsstzvKm5fIgbxhmiEgTcMUsA,3406.0,{'formatted_range': '₱0-₱100'},jinxxfinds,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 9368}}",pocolissa,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/bd20c5d383eb6ff128e884566ce26208~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6739bfa3&x-expires=1784152800&x-signature=1mp72wPNEsHocew1VZAPgiV61FY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['601739', '602118']",yoB4DQAAAACOV4AEeERJl-yievH_HBsshlIIjFI2D7YFIlWqFxC5Dg,944.0,{'formatted_range': '₱0-₱100'},Jinx💫,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6059}}",jinxfinds,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/8c68256da2db9199edf29f52c95d8b1a~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=0e8a747e&x-expires=1784152800&x-signature=KjTX13%2BPLL3emlImGucHsQCK7Mg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['605248', '601450', '600001']",An-umAAAAACOV4AEeERJl-yievH_HBssWf2A3iDCm35z37Mnb81g6Q,875.0,{'formatted_range': '₱0-₱100'},jinxfinds,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4096}}",jinxfinds_,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/14b98afc0976b6d449ab5f5819437fdd~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=62b45c4b&x-expires=1784152800&x-signature=o65OEOh%2B7kfxFPl0ujjNK%2F6fSQc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['600001', '601739', '601152']",B7r2tQAAAACOV4AEeERJl-yievH_HBsstR8u0xHjAtcuyF6ZcLdEyw,54.0,{'formatted_range': '₱0-₱100'},JEXXFINDS,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 6111}}",_happytohaveyouhere_,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-giso/5397f8ef0fc669cf2e54c72ce41ba9cc~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=7b371226&x-expires=1784152800&x-signature=5mpDsPJO8m3lw8j3o2RMiCZ4aME%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['605248', '602284', '601450']",lIiarAAAAACOV4AEeERJl-yievH_HBss3yv_JBMbc1oVQyxlnx6hnA,0.0,{'formatted_range': '₱0-₱100'},Tiktok Finds,PH,"{'age_ranges': [], 'major_gender': {'gender': 'FEMALE', 'percentage': 0}}",tiktokfindss.ph,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/5dc05d1b4164186b4163fe382d0b864d~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=9b824829&x-expires=1784152800&x-signature=M2sHU54tXBx5kwlOCNostg4we3Y%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,27.0,"['601152', '601450', '600001']",Jp4E3QAAAACOV4AEeERJl-yievH_HBss3-RoB3a2YT6EJ7_4Me8CSQ,1023.0,"{'currency': 'USD', 'formatted_range': '₱1K-₱10K', 'maximum_amount': '100', 'minimum_amount': '0'}",AyreenMii,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4633}}",rerefindsph,"{'amount': '29.350261', 'currency': 'USD'}","{'amount': '29.350261', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/4d4d584b24d329918453f6f14f4a08ba~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=e8878db0&x-expires=1784152800&x-signature=S82AkRnGaP1Hu9Fqf%2BkY54P%2BC%2Bk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,18.0,"['605196', '601450', '605248']",0kOtWAAAAACOV4AEeERJl-yievH_HBssq9dFknwkAltAK3tEtpHr7Q,1015.0,"{'currency': 'USD', 'formatted_range': '₱1K-₱10K', 'maximum_amount': '100', 'minimum_amount': '0'}",:),PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3627}}",jihxfinds,"{'amount': '84.065511', 'currency': 'USD'}","{'amount': '39.590641', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/3d7ed0f172ae5d2697fa5c95a5455906~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=3c0d9a42&x-expires=1784152800&x-signature=%2B2JoI25tgHpVz%2FGq7qLwjAUKH0U%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['604968', '603014', '600001']",_I26aAAAAACOV4AEeERJl-yievH_HBssChLv4s628XNv3OBKvGVpvA,13315.0,{'formatted_range': '₱0-₱100'},Rerefinds_ph 🌸,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 7332}}",rerefinds_ph2ndaccount,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/e63682657d52177d4e47a826856537bf~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=cce46df3&x-expires=1784152800&x-signature=F1q2VjhjpjYeuFeuhcwqieDL5xo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},16204.0,1996.0,"['601152', '605248', '601352']",72F_5QAAAACOV4AEeERJl-yievH_HBssj_iw2-m58wUEV3JKA4xyTQ,802132.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Rerefinds_ph,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6162}}",rerefinds_ph,"{'amount': '334142.920987', 'currency': 'USD'}","{'amount': '77307.777353', 'currency': 'USD'}","{'amount': '256001.023563', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/1e69956e372e2ac15104e917d3ecc081~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=d14b8f55&x-expires=1784152800&x-signature=3KBehWCGE1ctQKKNe0qpOZg3OME%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['601739', '601152', '700437']",5oqN_wAAAACOV4AEeERJl-yievH_HBssIbqEVvvbaWmw8373lTqFJw,949.0,"{'currency': 'USD', 'formatted_range': '₱1K-₱10K', 'maximum_amount': '100', 'minimum_amount': '0'}",tiktokfindss.ph,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3867}}",tktkfnds.ph,"{'amount': '49.10383', 'currency': 'USD'}",,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/4171ddabe504865e31aa64619d398599~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=17b58f91&x-expires=1784152800&x-signature=4p0buZ%2Bg1I18oJMY59zUw%2BrXPWc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['602284', '824328', '605248']",N8cyawAAAACOV4AEeERJl-yievH_HBssNvS07TYPBdvQgZI4VlkaRQ,1078.0,{'formatted_range': '₱100-₱1K'},jkixxfinds,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6437}}",jkixx.finds,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/729cb94e49b7226dc6ffe1c8e3f5d4b1~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=ad1435cd&x-expires=1784152800&x-signature=xB1eUR1RfAqNXKwv8XvB2zKU2v8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},526.0,4166.0,"['602118', '604968', '600942']",ylci0wAAAACOV4AEeERJl-yievH_HBssJTSmzSZuf3tpHaH68TVfkA,70972.0,{'formatted_range': '₱10K+'},𝗝𝗨𝗔𝗡 𝗧𝗔𝗠𝗔𝗗🐷,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 4117}}",juantamadpiggery,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/7d0d35871073d3ee3cabc89394dd31c5~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=398e4fac&x-expires=1784152800&x-signature=upnR6Iwj9FqbzktGpEf2XpD3LIk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,638.0,"['824328', '603014', '601152']",qTl1BgAAAACOV4AEeERJl-yievH_HBssEkUEMa189dpUHloTeWQWXw,2035.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'maximum_amount': '10000', 'minimum_amount': '1000'}",Kylie_fits.,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 2789}}",kylefits5,"{'amount': '2336.751442', 'currency': 'USD'}","{'amount': '2325.201244', 'currency': 'USD'}",
{'url': 'https://p19-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-euttp/a6c43a565056bb54e2ccc881c673ffb2~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=7002ca8a&x-expires=1784152800&x-signature=TsckzPTgDeetYKhAGfMd9l5Aays%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,670.0,"['603014', '824328', '601152']",UWG-2wAAAACOV4AEeERJl-yievH_HBssjpGPF1XS1IOs4DSM23BCow,2341.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",TiktokFinds🧿,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 3323}}",tiktokfindss.phh,"{'amount': '23746.264135', 'currency': 'USD'}","{'amount': '23701.579156', 'currency': 'USD'}",
