handle,found
iluv.cosmos,False
sir.eyyyyy,True
reiishua,True
calmfinds.diary,True
healthdeskph67,True
anah.shop,True
angelinedc10,True
belltotheworld,True
misis_gombio,True
itsmerhaizeljoy,True
rmlozano.25,True
charlizeruth,True
killakushla,True
jtie1624,False
ms.budolshop,True
clouieeeejoy,True
ervinmotero,True
maedinros,False
yanu.ai3,False
itsmicarlyn,True
jhairah045,False
miomchechecastill,False
elglowin_,True
xynnph,True
quennieeeee08,True
yumi.recos,True
beshy111,True
shopideas1.0,False
azaleadenice,True
kshppe,True
naturesgiftwelllness,True
micaellamnn,True
mastermeiko,False
disserieikina,True
caloyencarnacion,True
putok91,False
alexhealth0,True
homecoutureshop03,False
mrs.qeena_14,True
jamesnarcher,True
diana62786,False
rengymtok,True
joydeals7,True
ricardopunzalan_,False
tamsdiaryy_,False
rhzlcrdv,True
budolbyinjil,True
floureanhernandez,True
inday.tayantayan,True
jhazel.lebores.pa,True
umi.chii,True
serjustinetv,True
samanthadeguia26,True
raiidonn,True
phsupplement,True
fitnotes777,True
janineqnto,True
al.yslaaaaa,True
ohmy.v33wise,True
mairbld,True
ms.jessdax,False
tanespida,True
cjproductfinds,True
jaoofitness,False
recosby_ally,True
vibewithron,False
markdaniel553,False
christianlyle,True
sharoze22,False
whoskeiluh,True
morgasibsandme,True
rainraizo.ftt,False
bossclark24,True
recosbyaj_,False
jeff.obiedo,False
aehnahera,False
corinaaay,False
pablocatibogjr,False
deserey55,True
swertepalagi30,False
itsmeaffiliator015,False
doctorlianne,True
acmad.saro2,True
ecostill_,False
.jjopell,False
miratootqt,False
dhivatotss,True
mrschristycee,True
elijahalejo04,False
mr..xiao6,True
meds_shop1,True
urfavrj18,True
russchog,True
tiktok_picks6,False
pauldingba,True
totissy,True
sonic.reverie,True
roxxyy_amethyst,True
regine_caeda,True
charrain8,True
rizaaanflower_032925,False
vlad.scarface,False
_janine.pm,False
max.loriss,True
xechardshop,True
potchi9363,True
yourdiygirly00,False
whiteningglowph,True
cathyyy432,True
nihyauh,True
grae0420,True
queeniefindsforyou,False
ralfvibesx,True
queennieirl,True
kuryentps,True
almaira.kulas,True
sheksdiary,False
kiventshop,True
bellabella.ciao,False
jersoncruuuuz,False
docsheobgyn,False
anntipid,False
nayomihana,False
nadinelustre,True
daisy_dulay,True
megimperial,True
katrinamd.ph,True
supportlocalmnlph,True
papamhon,True
queenscart19,True
ejliiift,True
mommyanne_11,False
_iyahh7,True
_jeannsyy,True
aevyn01,True
vibewithronv2,False
pollie_e,True
gladymay5198,False
deanney26,False
jassoriann,False
flashsale.2,False
reynpablo0420,False
fashionultrasale,False
heyitsmareeeyuh,False
mensessential142,True
justsophiemel,True
milyn.ybanez,True
marwincapili26,True
lvlymyfind,True
maysheel130,True
mamaandzyler,True
tiktokkkfindss,True
vale_selene,True
vviaaday2,False
flynnmom,True
cloudykens,True
bersaminace,True
darlingreco,True
kikaygelay,True
mjaymesias,True
theklassiekemama,True
forcaquin,True
haly_1103,True
celeste19161,False
mommypehpot,True
giselleduenas815,False
shen63963,True
lydrex20,False
markespiritu1994,False
makeupstorybydar,False
thesilentsage4,False
doctoraclaudine,True
kittyandkakai,True
nazyraaffiliate,True
xejunnn,True
tasyamalana,True
imkimchiii06,True
julzzhsj,True
meshack_mahayag1,True
mommy.annee,True
eryx.online.shop,False
bellalgl,True
ron_arc,False
serraphimmme,True
pickby_tsha,True
imsampinto_,True
rodenpogiii,True
ms.dailyfixx,True
siriuslyshop,True
jziamace,True
itsmechai.u,True
jl134z,True
athena02302,True
glydstarrayo,True
ysa.bellaa,True
msjhelay6,True
gracecajuraoeusebio,True
mommythin1981,True
cresiel_21,True
mslenie28,True
fidgie_finds,True
rozeeeeeel,True
louiefaundo,True
renz_ong,True
maryclairecloma,True
_ellavvyouuuuu,False
ammanskie,True
.lota,False
no.notangel,False
mylene.manalastas1992,False
febwawiii,True
yhelle_2020,True
dddayz,True
airizeas,True
mommy_telly,False
sunny.side.goods,False
kristinah_22,False
ayoitsellelyyyy,True
janebegaso,True
drizzaah.lpt,True
nika_dy,True
alezandra.marzan,True
gabriellemariejc,True
deyvillafuerte_,True
svenfinds,True
lathreneugc,True
cathongcay,True
rkjusay_,True
herbalnation,True
uglymommy_44,False
aquarios190,True
joshuaviduya,False
budolnidez07,False
pacpacopatch_,False
trendzbazaar11,True
beanov0,True
ara_l.a,False
_lizanaa,True
allaincaoile,False
giwm_1103,False
kwoncharly,False
cher.len25,True
jenie_days,False
mr.focus143,True
videoooko,False
annlacanlale.rn,False
momshieodilleandzoe,False
baonguisnina,False
saminabangann,False
mncksxz,True
paulinesilorio,True
mjldevera,True
kaidevera23,True
zed_adams,True
wynna739,True
shinyanj0226,True
rinadls,True
lea_alvasan,True
karumakun05,True
cc14basket,True
jins997,True
thisisnotgabbi_,False
lhf.shop,True
trishatuazon,True
_its_shenyue_,True
princesscart6,True
r06s9,True
jordancezarshop,True
kaizen.shop21,False
everydaydiscountdeals,False
ohmyghie23,True
ranndomgoods,True
leriza17,True
ramentosharmae09,True
realjordax,False
itz_leyleyonig,False
musthave_25,False
themarkmagno,False
jonabeljuanico,True
_marielpamintuan,True
rubyroquee,True
brigththequeen13_,True
bellrese,True
officialerwinalonzo,True
_antongonzales,False
icytrendproducts,True
homeforstrays,True
jenjenshop31,True
titalyks,True
ihsokie,False
_kaoruuxx_,True
maxinebee_,False
lovelyjhane.1,False
viralfinds_31,False
01emelou,True
iamafanofher,True
_ma.xinee,True
shawtyathenaonig,False
cessmyname,True
kidneycare31,False
jdxyzfinds,True
liahkatethebeautyguru,True
mommycelyn722,True
antonvinzon,True
ms_laiii,True
le.xgudman,False
alquiajean,True
kimberly_malamnao,True
jennybutihen,True
vvgwayne,True
virgo.kxo,False
elai_collections2.0,True
kuysnelle,True
tiktoksale6,True
paulineeee_ruth,True
m.giiiiiii,True
_ryymtc,False
lavelyn26,True
yzza204,False
courageouswomanofgod,False
kythe.ellamil,True
heyitslhenn,False
_marielshop,True
_joemae,True
wonarecos,True
mightymyketv,True
margafindsrecos,False
ramos28..shop,False
ja_ne_lah,True
itsrichardss,False
happyshoppingeveryone,False
jezhop,False
julianashrn,False
krazystick,False
abbie_tolentino,False
dok_mayki,False
jaro_trendshop,False
rachelrecos7,False
ellastrannerrrr,True
ms.c1808,True
calypsofinds,True
wwwmaemae27,False
iamniccca,True
_ratechill_,True
idc.randomize,True
codddy19,True
_apollosmarketplace,False
luxeskinbeautywellness,True
itssatchikooo,True
parengben02,True
sweetpeachy0101,False
markyutjames,False
hanzelyn97,False
margagooooo,False
jesriccarlos.socialss,True
jadkirtme,True
annacuison611,True
mommyanne9824,True
itsrheav,True
ezelleafinds,True
buyguys60,True
chyeetz,True
titanescosio,True
atashiecutie21,True
aashopfindv1,True
esdeescents,True
iannadt,True
marsdago,True
christianclark_02,True
jajangmyeoonnn,True
nestle67,False
ai.sky.affiliate,False
erwindelarosa,True
w33millions,True
yelle.dan,True
monamiee3,True
gaylenextdoor,False
zieechapare,True
doraemonspocket_finds,True
misss.kulot,True
_krisygel,False
bangtanboys14324,True
mvandme,False
tychi90,True
marj0901_,False
sam_shop.01,False
vince.life,False
avilamaryvic,False
mimacess1618,True
nashmndz10,True
connhcruz,True
avionnatiktokshop,True
joshopfat,False
julss.71202,False
onlyrizamaeabat2,True
glydelg_m,False
commissioncraft,False
dark.chocolate1993,False
rappy_bee,True
sirp.mark,True
acshappy,True
efrenly_reminder,False
juswamaypa,True
gemlyzeshop,False
its.anne.27,True
trojanlix,True
adithespongee,True
graceurban23,False
stefany.pana,True
nicoletsfly,True
its.belledelrosario,True
miracallie,True
bernzxaffiliate,True
ecila_hs,True
alingtina_15,True
teacherjamaicaa,True
jobelyn729,True
cess_cartt,True
graciass069,False
tiktokniwilliam,False
cheeenzone,True
blythegoddes,True
jiro.ro.ro.ro,True
_chloe_2015,True
rakiterongcaviteno,True
seemynx,True
xohanmpr,True
tanlorssy,True
deejimonvlogs,True
zare_39,False
joylyncali,True
sir_role07,True
10fhem,True
triplechocolaterollcake,True
myshopph7,True
glutaboy777,True
skincaretagaytaymain,True
tiktokfindlizz,True
sanchii03,True
gorjasssgurl,False
urfettywaps,True
simply_grace2223,False
maryjean212,True
rohanisahph,True
saffygoodieramio,True
jazxxxryl,True
tiktokbudolshop26,False
_sehwaya,True
jeneses1,True
queen.rhorho,True
luhdhez,True
softrecosbabe,True
snowyy2,True
kerrireilly1610,False
_mayrecos,True
belacandace,True
fritziritz,True
davisoshenye,True
merygracematus,False
jeffersonsyd,True
jellabudolshop,False
linyusfinds,True
machetephofficials,True
kikaysuccess,True
jethoshop,False
honey.bloomshop,True
lheng.pym,True
iddybiddynesh,True
jhapzramirez,True
alixbunbunlifts,True
clzirxsn3,False
jonavie44,True
shoppcemberandstella,False
ariasantoskincare,True
eva.lord.evangeli,False
rhoann50,True
she_5254,False
mommylei02,True
sugarzeez11,False
classycomes,False
stalkyyy3,True
reyzelmanandic.18,True
leyamey_01,True
cladgetiktok,False
jeffrey.gomba,True
ivjuliee,False
mauibabe24,True
healthyph,False
mschenietorres,True
gilbertdaep,False
colorless12340,False
rizzalaurencio,True
judayreco,True
tracycart26,True
vhia_tan,True
vdpadrinao,False
rsh.mei,True
mimamaricel23,True
healthbudolph,True
arnielgoodvibes,True
mias.cart,True
findsbeu,True
jaicee82,True
eunicezb,True
leizelshp,True
totallywhoop,False
ranneigh,True
cnplahyu,True
nicsifinds,False
ms.viness,False
mommyshangandbabyaya27,True
elishadumagalcalu,False
kinah.shop2,False
ate.mich88,True
jozel1a,False
mnly.acn,False
namity1719,True
jajahripaldaluna,True
say.drake,True
noellegenoso,True
kennroxas24,True
shartiktokfinds,True
mommytrish3.1,True
iamjed03,False
hakunanomoney,True
rflvalencia,True
momshiecathbudolfinds,True
aicalvz,False
beautyvaultph,False
mommy.wella,True
jpongs_,True
jomaryeedump_,True
david.sy25,True
majuuuuuuri,True
karenanonas,True
iphonatics,True
moto.math,True
annalmoite,True
zy.mendoza.gerond,False
mikebalolong,True
freshyfinds_24,False
shaigurrrl,True
rambshsh_,True
tantetv2023,True
thinkerbelleph2,True
virgosekai,True
earlpalacio,True
markferrari458,True
cutyywee,True
lovella_decilao20,True
prncssnavs,True
techyger,False
florabayona_,True
good_finds91,False
michzyy,True
ivanclothing0,True
ortizkaye,True
ig_jonalyngalleno,False
orangejuls2,True
jozelvalera,True
nicolemvillegas,True
loveeydecilao26,False
santiago.fam5,True
reignofc_,True
viamarie_23,True
ig_brandon.gtp,False
_merryhil,True
jeal_28,False
karl.limpin,False
tinayyyey,False
kentpelegrino,False
shann_go,True
resboy15,True
angelinepinks,True
annetot160,True
jeruzm,True
beb0y5,True
yourfit.com,True
dresszillaph,True
gorgeousdaisym,True
xx_ehpsxshu,True
happyselling25,True
pgt5588,True
akosigheghe,True
momofdahliashop,True
titadess,True
sanieh13,False
nikki_luxe.boutique,True
itscriscross,True
unboxdiaries,False
bellastrendoutfit,False
tram_fitss,True
mariahsherrie8,False
recos_by_maddy,False
lovereyes.2,False
ramgrind,True
yonaocaya,True
itskeifei,True
letsget.thrifty,True
jamtrendzph,False
ms_anna03_,True
mharickaofficial,True
angeeeelllyyyyyyyyyy,True
mhela_desagun,True
kuyajogsdanao,False
markmustang458,True
est.here,True
mycanicell_lim,True
onegbarcelo,True
mgabinilikosatiktok,False
cjomerch,True
nikko.junio,True
thepaleink,True
lunabymar26,True
lovetocart1121,True
ravenrecos99,True
win_tech06,True
hw4nginyeop98,True
mayannebautistamatias,True
bigbossnikko,True
icecrim_20,False
winter_hermosa,True
aliwyne_,True
jeannam.ae,True
kimarki,True
patitaay27,True
erhick16,True
thehappy_cart,True
joyshop0208,False
tannygirl_,True
b.rencee,True
gelascarlett,False
joyberzz,True
jeff.repairman,False
wynnontiktok,False
gjoceanfinds,True
caeeeluh,True
sweyie_lunaa,True
jo.wann,True
kaezuri,True
secrethulaanmoo27,False
jamesleonci0,False
ellesordelacruz,True
rupertjoaquin,True
shopwithjoieff,True
aljagifts,True
fashionmegasale,False
motofrost,True
ajmotoparts_shop,True
wethechocos,True
elyana_ph,True
__supremomk,True
shopfindssph,False
mayaisme_c,True
joveanncamille,True
andreagmy__,True
4ffiliator,True
sammy_feb12,True
nzallllfinds,True
yap.dkaye,True
nicoblancaflor,True
princeyobee,True
avocadoinwinter,True
kbtechstyle,False
boss.azira,True
haroldbalilo,True
maryliteedang,True
chazel_28,True
sermelofficial,False
patwishadee,True
iamadrian07,True
prcslsc,True
jaytabordz,True
trustyy5,True
mscamille_dc,True
nizeyzzl,True
istambaysatiktok,False
ninadecastrooo,False
kennethie3,True
ernz_110104,False
aiza.gayagaya,False
jude_techtalk,True
jinkygloriagarcia,False
bwmtechreview,True
miss.lyn46,True
jingky.rayos,True
hedorwi,True
theshop101ph,True
joysmile20,True
saangers,True
chardooo8,True
jingselshop,True
krystalreyes08,False
hannablanca,True
bringrstfls,True
andradatiktokshop,True
justine.estamo,True
ysha_moon,True
bean_shp,True
romashop_4,False
mainails.gensan,True
jo.recoss,True
marjkusina,True
an_luvrlovey,True
nikka.vill,True
xxetth,True
itserno_,True
orogold_02,True
jhonronielcao1,True
kaloyyyyyyyyyy,True
katrina.dumpp,False
nabi567432,True
adgears,True
mariafesumagui17,False
novabin,True
breadpan863,True
queenfreal11amber,True
yukierick3,True
itsmebrnss,True
shaine_shop,True
madam.idol.boss,True
arielladanes,True
recoshopph_1,False
beaarboleda.recos,True
kwintin_tin,True
ryanna_sabine,True
drixcinco681,False
wadadarylene,False
panaycheckout,False
sofiong2023,False
msgracebb,True
shaman_trendz,True
lykaluminous,True
moonyennn,True
mdbl.oli,True
missseanb,True
xxyylloo,False
luvjera_,True
justalex_20,True
badi.henrich.vlog,True
joina_delarama,True
wendelyap24,True
mommythan_babyfourth,True
anthonyeta07,False
emsss0044,False
jocelyngook,False
ninaisabel.dc,True
ljn_shop,True
maybelll_16,True
aela.robs7,True
mami.cams,True
jovjean,True
decasa.deals,True
boss_jeru,True
bernadette.p.chan,True
brylejohannes,False
aulimagtagnobb,True
rmcezo,True
_lyrisse,True
itsmeloaus,True
iphonaticsofficial,True
mau_reese14,True
jopenreyes,False
glaindaleanne,True
mommytinaturner,True
archer_gry,False
laureniostyles,True
tiissaaayy,False
marianpastorfide,False
bartdaily.2024,False
zylmcs,True
akahimottqs,True
iyaara.shop17,True
jesshamchlls_villalino,True
fulltimenay,True
drieddreams,True
dph.rxs,True
leymarrrrr,True
jhinkydeguzman,True
virgil_canz,True
langonz_10,True
santosmao2nd,True
callisfnds,True
akositasyo,True
gingkydelen,True
_motmots,True
ranran_bonite,True
therealdaisyrie,True
maxine.mycel,True
mara.gatchalian,True
outtinna,False
armayzing,True
fantascents,True
suriagahannahjoy,True
njwbxjinu,True
sulitlangph,True
tikshop2489,True
random_recos8,True
joshuafpereira,True
papa.mel,True
shin.1996,True
aia.sabela,True
maimaijhe,True
trendiengs,True
imraphaelpadin,False
viencevaller0211,False
heidilicioussz,False
thaisbtly,True
engr.edelynbiso,False
rosanimations,False
totokwa,True
josuaatienza,True
itsmeexyxy,True
pamelactorres215,True
kabikeverse,False
janjil01,False
reikaoba_,True
sherylfalqueza82,True
save_more.ph,True
danaganduan2.0,False
youare_mydestiny,True
jm_content_04,False
tineandajao,True
aestheticfurmom,False
jaysoncastropogi,True
ilocanagirl.shop,True
mamiiiiiii_berns,True
ec.covers,True
eunicetomines,False
_jnam27,False
scrollfolio,True
acevedashop,True
margou_4,True
mamijennnyyy,True
mrkolrgdo,False
ruffiedufie_,True
sherlyn.flandez,True
alexishong30,True
manilynvinuya,True
airstolentino_,True
bossglendon,True
arans.tech,True
gonzagaglen_10,False
mscrizataa,True
kids_fashion.reco,False
lili.jenna,False
geil.bie,False
kumarenganne,True
joyrecosph,True
bossnhelz,True
jurryacebuche,False
mommyfelaandkelzykiel,True
fernandokath_,True
renzywagzzz,True
warrengodinez,False
jayjay.jcsn,True
kenfindssss,True
beltranjtv,True
budgetfriendlygirly,False
legitfinds12,True
mobilefixshop,True
ktrn.recos,True
agawih,True
trendy_shoppers,False
marshelynviemagla,True
justinekerrr,True
aifilliate11,False
thermocooltech,True
juanderpaulofficial,True
kuyarommel5,True
riefayndz,True
bestfindsbymia,True
belescueta,True
justinevrrn11,True
ashhiyaaaa,True
purezurc,True
veignfshyt_,True
itsmarnelliefabi,True
infinitespirit.shop,False
benjohndeleon,False
mommyzhay1,False
classypinks_,True
lalatinderaa,True
k.a.queliza,True
krymi_ples,True
totomangunguma,True
utotniandremabaho,False
neelia055,True
msiwene,True
lou_werx,True
chinitolegacy_yt,False
j.lance27,True
ig.makeupbyjaevryl,False
abbysuyat,True
ljrivel_mainaccount,False
artwo_,True
zoeomg14,False
bry.cruzpineda,True
changling2116,True
john_esteves20,True
sn.cloud,True
richjohn1999,True
niebosyllania,True
namnam.qt,True
billowandbreeze,True
pretzelcollecta,True
shopandgo_ph,True
michelle.dng,True
wearmegirl,False
netnetshoplink2,False
prettyseass,True
reshinnn_,True
patrick_hibano,True
trend.ship,False
thriveeeeeeee,True
makie048,True
simwood.sport,False
mikeanthonym,True
rodalene.navarro,True
aff_dannnnnn,False
sir_perrr,True
kj_clouds,True
djcaleb11,True
chusie_mapili,False
urdailyoutfits16,False
christianmae22,False
lennon.labrador,False
nekkay15,False
nahbi121098,True
sir_randy18,True
alexis.lemoel,True
thomasjavierofficial,True
keebudols,True
cjayyyy128,False
mancenidomarie,True
jclaudettef,False
aijoilovelots,True
miamorshop18,True
rheignsabby_15,True
maye_onnaisee,False
mens.pants.ph,True
krisziam,True
romelv01,True
zo.recos,True
newtify.mov,True
gimo.tv3,True
fitsbymaki.ph,True
mommytonifowlerofficial,True
findmore_1,True
bryannmorcilla,True
maryrosemora13,True
vonitapicks,True
ninang_el,True
cendrix.jewelry,True
zaezyrn,True
rjhicale,True
markonacse,True
duoer6688,True
itmototv,False
sweetpetty6,True
mommycristy_lpt,True
bella.qp,True
arvi_03,True
luna_asmb,False
tonisia,True
theresemiranda29,True
danegrospe,False
strawberrymails,True
engrrhein,False
lsjfhk,True
sidniccolo,True
edward67690,True
jclyde_,True
gie_findsss,True
kristinaxlyg,False
jaytinetv,True
jelren25,True
izay_1415,True
masterwin2.0,False
jooyieee_,True
shamidsdg,False
itsmejennaus,True
kikay.finds,False
themillennialfilipina,False
thisbarbieismaldita,False
ariesxxix,True
mharkjoseph7,False
andurisia,True
shiihates,False
charmcarpio,True
jendacara,False
tomcatssss,True
daily_outfit101,False
rhianesban14,True
cherry_gaspar,True
paulmaawa,True
berlay29,True
thenamesmarcus,True
celfinds_4,True
amyroselacson,True
idolsilog2,False
denaerysmom,True
angel_icay,True
diorveneracion,True
_kielmagtibay,True
flower.dreamm1,True
heyits.paninay,True
jasss0911,True
mrsnuguid,True
a.xsljn,True
pawwiii.finds,True
pansboytv,True
jonna_recos,True
luxxies0909,True
jpblna,True
mjaries_,True
ar.avcruz,True
msryli,True
chummy.24,True
alwenatillo,True
misslyka_mb,True
xxssandra_,True
nelie_payomo,True
bearbrandphofficial,True
madam_pearl.8,True
trendfitphbymarvs,False
windymarinduque,False
_rjvillamor,False
_itsmejassy12,False
bossspike2,True
jiiraxx,True
kayeyeeey,True
xy229503,False
chenie.dlc,True
userstarstore,True
hi_imlyks,True
zam_1925,False
daddyzenun,True
alec.bang,True
dark.macchiato_2,False
sheenasc3,True
dreizkii,True
jm_vinta,True
janjanvaldez04,True
miss.jennie86,True
mama.edith07,True
craft.lee,True
