avatar,avg_ec_live_uv,avg_ec_video_view_count,category_ids,creator_open_id,follower_count,gmv_range,nickname,selection_region,top_follower_demographics,username,gmv,video_gmv,live_gmv
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-giso/186fd80c2110ffde1d339c4b14ffdfdf~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=7023e8f5&x-expires=1784113200&x-signature=%2B0BwbhM9iQ3tevYHuKj2cJEvPHs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,1442.0,"['802184', '700645', '602284']",TFKcgwAAAACOV4AEeERJl-yievH_HBss_mHI4AR_TOTkm2c5U_D-qg,8447.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Mommy Mira & Avia,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5221}}",almirham21,"{'amount': '30036.347364', 'currency': 'USD'}","{'amount': '30019.980548', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/6a1a8caece3e198a9bd909f6df0a9ee8~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=1a3b76c1&x-expires=1784113200&x-signature=3hK0lbVtzZFY3kg5AfjhRDdWieE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,2055.0,"['601152', '824328', '603014']",LyL4CQAAAACOV4AEeERJl-yievH_HBsslP3RIKLQ5uYkUuXmDtSKMQ,683172.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Roycee.shop,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 2910}}",roycee.shop,"{'amount': '321345.218423', 'currency': 'USD'}","{'amount': '320918.554905', 'currency': 'USD'}","{'amount': '1.40543', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/abd5b63cc210ef66f87644bc03b60ffd~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=16c20199&x-expires=1784113200&x-signature=gHg4j0w15L9DHsbBYf%2F4jGXYNzU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,260.0,"['700645', '601450', '601152']",HKcq4wAAAACOV4AEeERJl-yievH_HBsslsHsrPAfGF1BJcuOtd8HQQ,14520.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'maximum_amount': '10000', 'minimum_amount': '1000'}",TitoKen,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'MALE', 'percentage': 3585}}",kennisnicor,"{'amount': '7092.148031', 'currency': 'USD'}","{'amount': '7090.239508', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/5f56098be73bdccc5d68c90d0d39574d~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=485e89f8&x-expires=1784113200&x-signature=qK1jhZDaTt69MhFDHFVi33%2FIhh4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,313.0,"['700645', '601450', '600001']",MKPeVQAAAACOV4AEeERJl-yievH_HBsssmch6DQV3zuyX0KRvWqdkw,19348.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'maximum_amount': '10000', 'minimum_amount': '1000'}",Real.,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3224}}",real_real000011,"{'amount': '8888.082071', 'currency': 'USD'}","{'amount': '8710.122484', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/7326778381683884034~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6aa3a9c8&x-expires=1784113200&x-signature=ddg5oUIKhue09%2Bpih2N057ui7%2B0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,8896.0,"['601450', '700645', '601152']",NrwWvQAAAACOV4AEeERJl-yievH_HBssv3sEMFs-eI8pGloGiwu_qQ,13550967.0,{'formatted_range': '₱10K+'},Queenay👸🏻,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4863}}",queeneemercado,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/9ac7c9f9907e2d3bb3fce8bf7e17012c~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=bc2b0e78&x-expires=1784113200&x-signature=9vUggqGlQIZw4YN88gKcrxiKoDo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},3524.0,5185.0,"['601450', '700645', '600001']",MvRoZwAAAACOV4AEeERJl-yievH_HBssRxyYFLgi24Ymo-U3nQRbHA,1748804.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",QUEEN HERA💎,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5611}}",hera_queen88,"{'amount': '58187.378943', 'currency': 'USD'}","{'amount': '49985.607878', 'currency': 'USD'}","{'amount': '6512.320042', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/f5734c4b9e6a02a7203714764c34c6cd~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6330a04f&x-expires=1784113200&x-signature=kO7XSXPuWm%2BPEgCXABaQWf62XG4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['605248', '600024', '601450']",i7AklgAAAACOV4AEeERJl-yievH_HBssZ0xrh-fAe0OWU4s9fUJ6RQ,2901.0,{'formatted_range': '₱0-₱100'},0nlinesh0pping,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 4884}}",assortedproductshoppeng,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/42d8a7be1c116114023f531610fdd98a~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=0f11e945&x-expires=1784113200&x-signature=1m5y4oys5nkDFrAXBK8YKGmmBAo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},29.0,1172.0,"['601739', '700645', '605248']",h-mpcQAAAACOV4AEeERJl-yievH_HBsscoLdGJdRtulJ8u8zqt0OMg,10135.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Elyse,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6245}}",elysethetic2,"{'amount': '18274.59521', 'currency': 'USD'}","{'amount': '18119.871534', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/084dce28de6cd8522476af1d419f14e2~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=e3fee31c&x-expires=1784113200&x-signature=3Nb11L0tbunDV1Gd9lXqlLuj0Qk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,23765.0,"['601450', '700645', '601152']",hJ9BAQAAAACOV4AEeERJl-yievH_HBssKsVurWfhFjdloY6xGiyAlg,3952990.0,{'formatted_range': '₱10K+'},caramel macchiato,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 4447}}",keyxiiee_,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/07196913c8740c9f0f5e35bc22e99d34~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6bc6fd94&x-expires=1784113200&x-signature=6HWmAK7YUu88YS922EN%2FOIlDmdM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,620.0,"['700645', '601450', '601739']",2I4kcAAAAACOV4AEeERJl-yievH_HBsselLs8_C00l4dvHcaUnXK2g,17835.0,{'formatted_range': '₱10K+'},Pinoy Influencer,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44', 'AGE_RANGE_45_54'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3602}}",pinoyinfluencer1,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/a2551a87b9f1f311d5f85181fa712ee0~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=e80fb2f2&x-expires=1784113200&x-signature=%2BETmFYIoJCF8lrk6T6NvwiCNT40%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,117.0,"['700645', '601450', '601739']",zqczhgAAAACOV4AEeERJl-yievH_HBssvZJwZhF40M0bYSA01dG1dA,15000.0,{'formatted_range': '₱10K+'},🪬🧿 Ace 🧿🪬,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5463}}",yellowcandyace2,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/0dfbca9ff5700dcda23811f7d9c998e2~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=8e6b2d73&x-expires=1784113200&x-signature=a%2Fa%2FIQVPQAnr1S3Hb3eLR6i1lg0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,577.0,"['700645', '601450', '600001']",5iAeiQAAAACOV4AEeERJl-yievH_HBssTVUjBi6BYbUwKueZ8uGJhg,130320.0,{'formatted_range': '₱10K+'},Nurse Aiz 2nd account,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4456}}",nurse.aiz,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/10dd26bb73b6694b4ec56511e8c9879d~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=bcc73e32&x-expires=1784113200&x-signature=EaUGJzGOmwrLWbwqUgBQ62%2B6Ods%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},232.0,1820.0,"['700645', '600001', '601450']",-QYRywAAAACOV4AEeERJl-yievH_HBsslvxqwWZtbyXi8EsOQKXaLA,34737.0,{'formatted_range': '₱10K+'},Loweee🎱🧿,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 4504}}",jhonlouiewasawas95,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/9fb48111dd226365c35eb5660ab508f7~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=7415ee6a&x-expires=1784113200&x-signature=vkdmANXS0LTP6aI5%2BuvgCC96OY8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,784.0,"['601450', '824328', '700645']",tDW0xAAAAACOV4AEeERJl-yievH_HBsss8CVzlu4JjQNxjw2N8GChw,57585.0,{'formatted_range': '₱10K+'},Ace Alexander,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5632}}",yellowcandyace,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-euttp/7310136533468577824~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=4bc3d053&x-expires=1784113200&x-signature=S0d7VIs8LpWvbcxKmv2d0vvOE3s%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=fdd36af4&idc=my2'},865319.0,0.0,"['601450', '600024', '601352']",xr6mSgAAAACOV4AEeERJl-yievH_HBssoX8_nl6ikymR-ebkArTi9g,7589050.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",elmaasagra,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4881}}",elmaasagra,"{'amount': '251698.441277', 'currency': 'USD'}","{'amount': '18504.074856', 'currency': 'USD'}","{'amount': '179312.700039', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/d8f92f50509e8f432bb5c217d81e65c0~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=eefd93f5&x-expires=1784113200&x-signature=gAUkFoZjGuH%2BmkGEoGKKA7Vy7sw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['601755', '604968', '700437']",Ixg-qAAAAACOV4AEeERJl-yievH_HBssp8Q8Lsf6-N-A7b9l_eoaiw,143.0,{'formatted_range': '₱0-₱100'},✧˚JayCS✧˚ · .,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4615}}",jayshopfinds,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/67487c3af2752113ff7781919d1c849e~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=345c4c4c&x-expires=1784113200&x-signature=xExmmcXa8UqADRZfrmaNig5MO%2Fc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,1006.0,"['601450', '700645', '601152']",bR6rnwAAAACOV4AEeERJl-yievH_HBssw9gYrrAfH7iqZK0bKzAq2g,2573.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Tayshopfinds ˚｡⋆,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6922}}",tayshopfinds,"{'amount': '12327.257065', 'currency': 'USD'}","{'amount': '12285.911496', 'currency': 'USD'}",
{'url': 'https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/173eb253498e4d5b359e75c84d75a04f~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=01efbf26&x-expires=1784113200&x-signature=boYw7DDcFMaR94z4wWZNpRAKRg4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,348.0,"['700645', '601450', '601152']",SPMaXgAAAACOV4AEeERJl-yievH_HBssqWA5tltGp5E2hxBE0GALGA,2895.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'maximum_amount': '10000', 'minimum_amount': '1000'}",sweett,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3826}}",potato_chic,"{'amount': '5207.195672', 'currency': 'USD'}","{'amount': '5145.332919', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/442031b11b97ab5a5b1b416641006e74~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=f6d9b8f0&x-expires=1784113200&x-signature=LJvks8fYGXxE3jS33m2po8tTzeU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['601450', '601739', '605196']",4oQw6gAAAACOV4AEeERJl-yievH_HBss-kpUPZvHIRpmRWmHsVTEKQ,2464.0,{'formatted_range': '₱10K+'},towviepc47z,PH,"{'age_ranges': ['AGE_RANGE_55_AND_ABOVE'], 'major_gender': {'gender': 'FEMALE', 'percentage': 1546}}",towviepc47z,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=35c7c029&x-expires=1784113200&x-signature=GQq6mg4L4MafA%2FQACmpomqZmaKM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['601450', '601739', '605196']",qGplFAAAAACOV4AEeERJl-yievH_HBssf5iT-sNrI34fhhJUZosAqg,5.0,{'formatted_range': '₱10K+'},deepleaper08,PH,"{'age_ranges': ['AGE_RANGE_35_44'], 'major_gender': {'gender': 'MALE', 'percentage': 4000}}",deeplykowhi,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/16020165c7c6f523446558183d3e330e~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=a66ee34f&x-expires=1784113200&x-signature=U0c51bgrlR1YUtG%2BOhVjZ3y6TTs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['601450', '601739', '605196']",zeWLhQAAAACOV4AEeERJl-yievH_HBssnZKpTMY_04tbjLrye9tCIA,1897.0,{'formatted_range': '₱10K+'},fixexjecthq,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 1499}}",fixexjecthq,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/84f5292bc7c01756f2d2f82e5214c5ff~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=817b3348&x-expires=1784113200&x-signature=I4Y2ntrDhw0QNm8jlbdwPm2DZsg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['801928', '604206', '605248']",QCti4wAAAACOV4AEeERJl-yievH_HBssBdBRU3ZR1rrikohODwLINw,1669.0,"{'currency': 'USD', 'formatted_range': '₱1K-₱10K', 'maximum_amount': '100', 'minimum_amount': '0'}",김젠지후,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4982}}",jenjihoo_kim,"{'amount': '93.734109', 'currency': 'USD'}","{'amount': '93.734109', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/d8389a0307b56d2ea993442629c5fd0a~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=c60b96b6&x-expires=1784113200&x-signature=RVd4pSxZjURfrU1gQlu0IAVNQTc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['801928', '600024', '601755']",61KbVgAAAACOV4AEeERJl-yievH_HBsspyaG8jYyL1ONpr1QwjalDw,7689.0,{'formatted_range': '₱1K-₱10K'},⋆˚࿔ 𝓲𝓷𝓴 𝓹𝓪𝓹𝓮𝓻 𝜗𝜚˚⋆,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4988}}",constellation4you,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/ce010bf0647fdd4ada07c9ed7180266c~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=f0d46359&x-expires=1784113200&x-signature=sJMgIR%2FxeDbNCD4VKlpMFDNiSDc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['801928', '600001', '601755']",IJru4gAAAACOV4AEeERJl-yievH_HBssJj6e-ABgMtWJQxhdBMvlug,13732.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'maximum_amount': '10000', 'minimum_amount': '1000'}",Editorial Cartoonists Guild,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 3122}}",editorialcartoonistguild,"{'amount': '1065.942295', 'currency': 'USD'}","{'amount': '384.127192', 'currency': 'USD'}","{'amount': '3.120537', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/85ba573e45c18491143cdadd5e50426b~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=00cfdb70&x-expires=1784113200&x-signature=GmVN2HRfLvYKDt3z28MOsfnI%2Bzc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,35.0,"['801928', '601739', '601755']",MiDhXgAAAACOV4AEeERJl-yievH_HBssdbx-MIoEWZOGmDFlQ7OrUA,2942.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'maximum_amount': '1000', 'minimum_amount': '100'}",janeShop,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5176}}",nezhatt1,"{'amount': '205.442051', 'currency': 'USD'}","{'amount': '205.442051', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/a7513d369ed88400a539666df7d1372a~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=85f61bac&x-expires=1784113200&x-signature=RBoZ1MC6wTbZfHw9Kqunu3tIq8w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,181.0,"['801928', '601450', '602118']",3HgLfAAAAACOV4AEeERJl-yievH_HBssJTka67eoLB-Vsg5qmMsNfg,10015.0,{'formatted_range': '₱10K+'},Queen Finds 🌷,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 7207}}",kwinsiiiiiiii,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/2582a60de7c7ecb76eb8d8438aa1b31b~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=80ab128f&x-expires=1784113200&x-signature=535cH7ZJMshX%2FDbrgImDGueHEps%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,312.0,"['824328', '801928', '601755']",WnjHAgAAAACOV4AEeERJl-yievH_HBssd_Wxi2Qqm47fOURU8kJlDw,1146.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'maximum_amount': '10000', 'minimum_amount': '1000'}",⋆˚࿔  rioneee Ი𐑼,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3797}}",rioniezz,"{'amount': '1517.53351', 'currency': 'USD'}","{'amount': '1517.53351', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/0df5ac32076195ddddb7a1b31ff1f674~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=4b9020e4&x-expires=1784113200&x-signature=nzzHRHjwefl3NtL7c53P4HVfrYM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,861.0,"['700645', '601450', '600154']",LDBG6QAAAACOV4AEeERJl-yievH_HBssSHICjBB5MuVmPDlIE5XdUA,25880.0,{'formatted_range': '₱10K+'},ᴷᴬᴿᴱᴺ,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 6584}}",_kckm,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/844baee899a3b93b18feb70faf84ed04~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=3ff51583&x-expires=1784113200&x-signature=lHyVPewMmgSMnKqrn8%2FHlxCtBoE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['601450', '700645', '600024']",Kx5reQAAAACOV4AEeERJl-yievH_HBssL6aOM4sNrE6eO_FeWK69Kg,745535.0,{'formatted_range': '₱10K+'},pereylierge on ig,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6943}}",pereylierge,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/05cfc218f414d7f79c53869bd42eac47~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=832a3a5e&x-expires=1784113200&x-signature=kYN8kJaVHL%2Bo2UcF2H%2FX0j0FAlM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['604206', '600942', '600154']",VHpJ-QAAAACOV4AEeERJl-yievH_HBsspJp-wFex1hlE-nqzBBQZ-Q,3989.0,"{'currency': 'USD', 'formatted_range': '₱0-₱100', 'maximum_amount': '100', 'minimum_amount': '0'}",liahkim.22,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6149}}",liahkim.22,"{'amount': '1.510579', 'currency': 'USD'}","{'amount': '1.510579', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/0e467cb474fab98364c81ced1db65fc8~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=212549f3&x-expires=1784113200&x-signature=DnNWb36yK7Y714mRpFVjIYTmXMk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['605248', '600001', '600024']",D4wUegAAAACOV4AEeERJl-yievH_HBssdDLIFlInlB4WnKtbwfJwhA,18424.0,{'formatted_range': '₱0-₱100'},m.v.b.22,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 6009}}",m.v.b.22,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/d565f439efb117f02acde847ad8c8dda~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=806a8ac4&x-expires=1784113200&x-signature=TXO35Wtz0sQ6sLudspK%2F22tcBHk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['605196', '601739', '604579']",dUMndQAAAACOV4AEeERJl-yievH_HBssmvY1zufPBUKdfZhPriYiCg,943.0,{'formatted_range': '₱0-₱100'},leks.22,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 5747}}",leks.22,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c1fb46881f0786af8039d2cd6b18cf74~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=9cabb501&x-expires=1784113200&x-signature=Vy8QMzvr3vC00wTkfEGjnuvJ6Co%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['601450', '603014', '601739']",2FIyQQAAAACOV4AEeERJl-yievH_HBssS3KDEQ-agjhR2y-JETyssw,583.0,{'formatted_range': '₱100-₱1K'},scrtlifeofme.22,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4261}}",scrtlifeofme.22,,,
